Node ID,Features
105298519448418630579,"['gender:1', 'job_title:chief', 'job_title:creative', 'job_title:of', 'job_title:officer', 'last_name:keith', 'university:The']"
117461435525779663160,"['gender:1', 'job_title:and', 'job_title:more', 'job_title:much', 'job_title:so', 'last_name:jacob', 'place:Las', 'place:Washington']"
112855886072993423409,"['gender:2', 'job_title:assistant', 'job_title:company', 'job_title:for', 'job_title:music', 'job_title:personal', 'place:Austin', 'place:Houston', 'university:School']"
101562076353371698615,"['gender:1', 'institution:', 'job_title:artist', 'job_title:visual', 'last_name:guy']"
104132226672783916964,"['gender:1', 'last_name:chris']"
106962901393110437619,"['gender:1', 'last_name:jerry']"
107477909135631364885,"['gender:2', 'job_title:&', 'job_title:artist', 'job_title:writer']"
117556905742783806573,"['gender:1', 'job_title:&', 'job_title:photographer', 'last_name:cory']"
109501436364165187027,"['gender:2', 'institution:The', 'job_title:artist,', 'job_title:scientist,', 'job_title:writer', 'last_name:linda', 'place:Los', 'university:Texas', 'university:University']"
110787588731552125339,['gender:1']
105756423183388339722,"['gender:2', 'last_name:caroline']"
118398145764771774464,['gender:1']
110315430166117786232,"['gender:1', 'place:Washington']"
107317834415489961554,"['gender:2', 'job_title:fantasy', 'job_title:of', 'job_title:sculptress']"
102897998524188704114,"['gender:2', 'job_title:artist', 'job_title:illustrator', 'place:California', 'place:Florida', 'place:South', 'place:Texas', 'university:Sonoma']"
101670009911923895945,['gender:2']
115431995950171822892,"['gender:2', 'job_title:clay', 'job_title:from', 'job_title:teacher', 'job_title:your', 'last_name:brenda']"
106064030310933105180,['gender:1']
103423896242493726696,"['gender:1', 'job_title:artist,', 'job_title:engineer,', 'job_title:father,', 'job_title:network', 'last_name:bill', 'place:Spokane,']"
101872053529554144345,"['gender:2', 'job_title:-', 'job_title:designer', 'job_title:graphic', 'job_title:painter', 'job_title:web']"
111153455306955308157,"['gender:2', 'last_name:caroline', 'place:chicago', 'place:london', 'university:University']"
116944895639367062510,"['gender:1', 'job_title:and', 'job_title:landscape', 'university:SAIT']"
117517314728318046357,[]
107104176813455812890,"['gender:1', 'last_name:david']"
111177586710520279671,"['gender:2', 'job_title:and', 'job_title:designer', 'job_title:photographer']"
108250698633719035547,"['gender:2', 'university:California']"
116361225935365912721,"['gender:1', 'last_name:brian']"
117426994241200828522,"['gender:1', 'institution:Artist', 'last_name:jason', 'place:Brooklyn,', 'place:Madison,', 'university:Montana', 'university:University']"
109975347168733392720,"['gender:1', 'job_title:artist', 'last_name:paul', 'university:University']"
110156377665491013511,"['gender:1', 'job_title:artist/', 'job_title:curator', 'job_title:gallery', 'job_title:traditional']"
106035140781573663323,[]
100771300110997138930,"['gender:1', 'institution:', 'job_title:non-ascii_755', 'place:Moscow']"
112526370306593564662,"['gender:2', 'job_title:art', 'job_title:digital']"
107643355522271518196,"['gender:1', 'institution:', 'job_title:artist', 'last_name:chris']"
104816524466988328946,"['job_title:,', 'last_name:natalie', 'place:Hong', 'place:New', 'place:Philadelphia', 'university:Moore']"
115909956209983539961,"['gender:1', 'job_title:architect', 'job_title:artist,', 'job_title:watercolor', 'place:new']"
114336117040058992572,"['gender:1', 'job_title:design']"
117998735553744736999,"['gender:2', 'last_name:danielle']"
100201301601263371349,"['gender:1', 'job_title:-', 'job_title:designer', 'job_title:multimedia', 'last_name:steve']"
100744739062759166603,"['gender:2', 'job_title:artist', 'last_name:deborah']"
114504022490238986254,"['gender:1', 'job_title:a', 'job_title:and', 'job_title:artist,', 'job_title:job.', 'job_title:photographer,', 'job_title:player', 'job_title:with', 'last_name:steve']"
115163775579831251402,"['gender:1', 'job_title:i', 'job_title:of', 'job_title:paint']"
110967003094003846420,"['gender:1', 'last_name:eric']"
104010024638283114673,['last_name:victor']
101974291882028801639,"['gender:2', 'job_title:&', 'job_title:artist', 'job_title:owner', 'last_name:teresa']"
117509845915711759657,['gender:1']
110300801129798685547,"['gender:1', 'job_title:/', 'job_title:creative', 'job_title:illustrator']"
102499343453644564022,['gender:2']
110182875021467884817,"['gender:1', 'institution:Self', 'job_title:artist', 'job_title:student', 'last_name:tom', 'place:Ann', 'university:Loughborough', 'university:Stafford', 'university:University']"
100599778127538523049,[]
101010880213993219787,['job_title:photographer']
114685723668493364887,"['gender:1', 'job_title:and', 'job_title:animation', 'job_title:artist', 'job_title:at', 'job_title:development', 'job_title:for', 'job_title:my', 'job_title:visit', 'job_title:visual', 'job_title:website', 'last_name:edwin']"
112285036359380021410,"['gender:1', 'last_name:giuseppe']"
117216033587803854436,"['gender:2', 'last_name:heather']"
112149526874675689376,['gender:1']
105613252741181373599,"['gender:1', 'job_title:artista', 'job_title:visual', 'last_name:diego', 'place:Buenos']"
100058643455900335517,"['gender:1', 'institution:Freelance', 'job_title:designer', 'job_title:flash', 'place:Toronto,']"
107383652618865802442,"['gender:1', 'job_title:design', 'job_title:in', 'job_title:photography', 'job_title:specializing', 'job_title:visual', 'place:Chicago,', 'place:Houston,', 'place:Jacksonville,', 'place:Oklahoma', 'place:Oklahoma']"
103978918457106656392,"['gender:2', 'job_title:artist', 'place:Berkeley,', 'place:Odessa', 'place:Sacramento,', 'university:University']"
102518920220768175492,"['gender:1', 'job_title:/', 'job_title:artist', 'job_title:designer', 'job_title:graphic', 'place:Portland,']"
107883340894483563915,"['gender:2', 'institution:', 'job_title:artists', 'job_title:fine', 'last_name:pamela', 'place:Wollongong']"
103110188755669663490,"['gender:2', 'job_title:art', 'job_title:design,', 'job_title:development,', 'job_title:fine', 'job_title:graphic', 'job_title:marketing', 'job_title:professional,', 'job_title:website', 'last_name:kathleen', 'university:Rutgers']"
113012020626169688172,['gender:2']
101522553878645610651,"['gender:1', 'job_title:+', 'job_title:art,', 'job_title:design,', 'job_title:graphic', 'job_title:illustration', 'job_title:web', 'last_name:gareth', 'place:Atlanta,', 'university:Kennesaw']"
110326740258342642328,"['gender:1', 'job_title:artist', 'job_title:digital']"
111349858851804350826,"['gender:1', 'last_name:hugh']"
111992863648838207509,[]
100186938589206311054,"['gender:1', 'job_title:architect,', 'job_title:artist,', 'job_title:film-maker,', 'job_title:founder', 'place:Boston,', 'place:Rome,', 'place:Washington', 'university:Carleton']"
103546273047856488913,['gender:2']
107179289042593463605,"['gender:1', 'job_title:-', 'job_title:artist,', 'job_title:non-ascii_399', 'job_title:painter', 'last_name:carsten']"
108363014770938248139,"['gender:1', 'job_title:developer,', 'job_title:therapist', 'job_title:web', 'place:Oslo,']"
103839372439364311280,"['gender:2', 'job_title:artista', 'job_title:non-ascii_545', 'place:buenos']"
113632805422998323682,"['gender:1', 'job_title:designer', 'job_title:graphic']"
101732559467217160653,"['gender:2', 'job_title:artist', 'job_title:portrait']"
104605182032046809800,[]
106827772898657086582,"['gender:1', 'last_name:david']"
103507381465701010401,"['gender:1', 'institution:', 'last_name:eric']"
103490023659345682950,[]
110283364604261253002,"['gender:1', 'job_title:artists', 'last_name:alan', 'university:Pratt']"
111887075096360352528,"['gender:1', 'institution:', 'job_title:artist']"
113959435258864431393,"['job_title:...', 'job_title:art', 'job_title:inspiration', 'job_title:me', 'job_title:the', 'job_title:to', 'last_name:kat']"
101218371689622128361,"['gender:1', 'institution:ARTIST', 'job_title:artist,', 'job_title:illustrator', 'job_title:painter,', 'last_name:tom', 'place:Brooklyn,', 'place:New']"
100096528278409188670,"['gender:2', 'job_title:event', 'job_title:family', 'job_title:photographer', 'job_title:photographer,', 'job_title:portrait', 'job_title:wedding', 'place:Israel', 'place:Washington', 'university:Montgomery', 'university:UMBC']"
111335922737520302374,"['gender:1', 'job_title:and', 'job_title:artistic', 'job_title:creativity', 'place:Albuquerque,', 'place:Chula', 'place:Dallas,', 'place:Las', 'place:Lawrence,', 'place:Phoenix,', 'place:San', 'place:Seattle,', 'university:Academy', 'university:NMSU']"
114723350951535444562,"['gender:3', 'job_title:arts', 'job_title:the', 'place:Phoenix']"
104704208945955537679,"['gender:2', 'job_title:&', 'job_title:art', 'job_title:artist', 'job_title:photographer', 'job_title:photography', 'last_name:pamela', 'place:Atlanta,', 'place:Charleston,', 'place:Columbia,', 'place:Daytona']"
115679589514937555999,"['gender:1', 'job_title:-', 'job_title:and', 'job_title:artist', 'job_title:mediums.', 'job_title:oil', 'job_title:other', 'job_title:paintings,', 'job_title:photography,']"
108917917927416072574,"['gender:2', 'institution:Self', 'job_title:artist', 'last_name:heather', 'university:']"
104607825525972194062,"['gender:2', 'job_title:artist', 'job_title:fine', 'last_name:jaime', 'place:Nashville,']"
103225292456631554770,"['gender:2', 'job_title:actress', 'job_title:educator,', 'job_title:mother,', 'job_title:painter,', 'job_title:photographer,', 'job_title:sculptor,', 'job_title:wife,', 'place:New']"
101934437466204409602,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:designer']"
114596463182738407791,"['gender:1', 'job_title:i', 'job_title:paint', 'place:berlin']"
112596973929133983413,"['gender:2', 'last_name:rosy']"
107066609145001672622,['gender:2']
114985013465037586756,[]
100623791536600553325,"['gender:2', 'institution:Visual', 'job_title:artist', 'last_name:dawn']"
100401708106444405523,"['gender:2', 'job_title:und']"
113285356124986797263,"['job_title:artist,', 'job_title:independent', 'job_title:of', 'job_title:painter', 'last_name:joann']"
115629548841310688016,"['gender:2', 'job_title:artist']"
116815043422362494586,"['gender:2', 'institution:', 'job_title:artist', 'job_title:visual', 'last_name:kelly', 'place:Florence,', 'place:Rome,', 'place:Washington,']"
106901350204433474063,"['gender:1', 'institution:', 'place:Iran', 'place:Tehran']"
102607386869220645817,"['gender:2', 'job_title:*', 'job_title:artist', 'job_title:traditional']"
110133480834100847635,"['gender:1', 'job_title:artist', 'job_title:graphic', 'last_name:john']"
110423722073095835246,"['gender:2', 'place:College']"
106753049292900693083,"['gender:2', 'last_name:dawn']"
117494954219622059254,"['gender:2', 'job_title:artist', 'last_name:emma', 'university:Royal']"
102011100939418580380,"['gender:2', 'job_title:&', 'job_title:photographer']"
107738139256801286421,"['gender:1', 'job_title:artist', 'job_title:illustrator', 'job_title:|', 'last_name:jeff']"
118436909481674133865,"['job_title:artist', 'job_title:oil', 'job_title:painting']"
104156551898535769963,"['gender:2', 'job_title:artiste', 'job_title:peintre', 'place:Paris']"
110399185565600323230,"['gender:1', 'job_title:business', 'place:Helsinki']"
100835437473039397104,"['gender:2', 'job_title:artist', 'job_title:fine']"
117269268918083247282,"['gender:2', 'job_title:and', 'job_title:artisan', 'job_title:artist', 'job_title:jewelry', 'last_name:catherine', 'place:london']"
104973689929615532681,['gender:1']
108637075068178328561,"['gender:1', 'institution:Student', 'job_title:a', 'job_title:art', 'job_title:art,', 'job_title:digital', 'job_title:into', 'job_title:job,', 'job_title:photography,', 'job_title:student', 'job_title:with', 'last_name:david', 'place:Chicago,', 'place:Fort', 'place:Kansas', 'place:Lawrence,', 'place:Overland', 'place:St.']"
105202709512650456953,"['gender:2', 'job_title:at', 'job_title:home', 'job_title:mom']"
111466009350720554720,"['gender:1', 'last_name:sebastian']"
116250009958844646720,"['gender:1', 'job_title:creative', 'place:El', 'place:Minneapolis,', 'place:San', 'place:St.']"
105014028567141864192,"['gender:1', 'job_title:3d', 'job_title:artist', 'last_name:michael', 'university:Sheridan']"
109744843287923813474,"['gender:2', 'job_title:full-time', 'job_title:painter.', 'job_title:professional']"
116887436546769375688,"['gender:2', 'job_title:artist,', 'job_title:instructor', 'job_title:professional', 'job_title:writer,', 'last_name:annie', 'place:Guam', 'place:New', 'place:Philadelphia']"
112493431048167821018,"['gender:2', 'job_title:artist', 'job_title:ceramic', 'last_name:kim']"
103452050798248282778,"['gender:2', 'job_title:artist', 'job_title:student,', 'place:Tucson,', 'university:Northwestern']"
114750386879006583194,"['gender:1', 'last_name:daniel']"
100609200747033197938,"['gender:1', 'job_title:artist,', 'job_title:designer,', 'job_title:musician', 'job_title:painter,', 'job_title:poet,', 'job_title:writer,', 'last_name:christopher']"
116555083386520176296,"['gender:2', 'job_title:+', 'job_title:@', 'job_title:director', 'job_title:gallery', 'job_title:narrative', 'job_title:painter', 'place:Berlin', 'place:College', 'place:Portland']"
105057743041374553915,"['gender:2', 'job_title:and', 'job_title:owner', 'job_title:studio', 'last_name:kelly', 'university:Sheridan']"
112807126566758001793,"['gender:2', 'job_title:painter', 'job_title:portrait', 'last_name:nadine', 'place:Brooklyn', 'place:France']"
115615319819630033507,"['gender:2', 'job_title:painter']"
106012481736638686979,"['gender:2', 'job_title:&', 'job_title:artist', 'job_title:fine', 'place:Keene,', 'place:Philadelphia,']"
118195416779348475003,[]
104776433680664140552,['gender:1']
112585341928813448740,"['gender:1', 'institution:Self', 'job_title:sculptor', 'place:Melbourne', 'place:Sacramento', 'place:San', 'place:San']"
104666354485189196501,"['gender:1', 'job_title:...', 'job_title:a', 'job_title:an', 'job_title:art', 'job_title:artist', 'job_title:or', 'job_title:who', 'place:Iran', 'place:London']"
100578202127502407103,"['gender:2', 'job_title:and', 'job_title:art', 'job_title:artist', 'job_title:professor', 'last_name:lauren', 'place:Baltimore,', 'place:Fairfax,', 'university:George', 'university:Maryland']"
107525588207391969782,"['gender:2', 'job_title:a', 'job_title:all', 'job_title:am', 'job_title:an', 'job_title:and', 'job_title:artist', 'job_title:as', 'job_title:by', 'job_title:day', 'job_title:i', 'job_title:is', 'job_title:like', 'job_title:my', 'job_title:of', 'job_title:painting', 'job_title:teacher', 'job_title:teaching', 'job_title:the', 'job_title:to']"
101520511204797359099,"['gender:2', 'institution:', 'job_title:and', 'job_title:as', 'job_title:i', 'job_title:it', 'job_title:life', 'job_title:loving', 'job_title:painting']"
117278168886020265135,"['gender:1', 'job_title:artist,', 'job_title:sculptor,']"
109686654346023962238,"['gender:2', 'last_name:carolyn', 'university:Rutgers']"
105562392993385643663,[]
101520077969854966120,"['gender:2', 'place:Serbia']"
102610444632698510215,"['gender:1', 'last_name:adam']"
104000421967098138420,"['gender:2', 'job_title:artist,', 'job_title:illustrator,', 'job_title:painter', 'job_title:toy', 'last_name:carolyn']"
110834083330330746172,['last_name:matthew']
105828335594316527207,"['gender:1', 'job_title:american', 'job_title:and', 'job_title:art', 'job_title:artist,', 'job_title:fine', 'job_title:native', 'job_title:of']"
102447055528197599845,"['gender:2', 'job_title:and', 'job_title:artwork', 'job_title:in', 'job_title:traditional', 'job_title:watercolor']"
114238848179918960497,"['gender:1', 'last_name:tim']"
105637155712287876601,['gender:1']
100653894902215465979,"['institution:Self', 'job_title:&', 'job_title:/', 'job_title:artist', 'job_title:arts', 'job_title:painting,', 'job_title:photography', 'job_title:reporter', 'job_title:sculpture,', 'job_title:visual']"
104245209766042196395,"['gender:1', 'job_title:sculptor', 'last_name:matthew', 'university:Naropa', 'university:Philadelphia']"
111045518950648031219,"['gender:2', 'job_title:art', 'job_title:photographer,', 'job_title:teacher']"
108935348330187170024,"['gender:1', 'job_title:artist', 'place:istanbul', 'place:london']"
112745347790923628984,"['gender:2', 'institution:', 'job_title:photographer', 'last_name:adriana', 'place:Italy']"
101997434473364451852,"['gender:1', 'job_title:arts', 'job_title:fine', 'job_title:painter', 'last_name:dave', 'place:Canada', 'university:Sheridan']"
107074163618306062768,"['gender:2', 'job_title:student', 'place:Albuquerque,', 'place:Arlington,', 'place:Austin,', 'place:Baltimore,', 'place:Lansdale,', 'place:Towson,', 'place:Washington,']"
106770610787796260587,"['gender:1', 'last_name:joe', 'university:Montgomery']"
108333665110294798935,"['gender:1', 'job_title:artist', 'last_name:michael']"
103685740157136493702,"['gender:1', 'job_title:of', 'last_name:viktor']"
107231086341030547456,"['gender:2', 'job_title:&', 'job_title:am', 'job_title:american', 'job_title:and', 'job_title:art', 'job_title:fine', 'job_title:for', 'job_title:graphic', 'job_title:have', 'job_title:i', 'job_title:love', 'job_title:native', 'job_title:of', 'job_title:one', 'job_title:personal', 'job_title:photos', 'job_title:who', 'last_name:betty', 'place:Keene,']"
103756270273477291381,"['job_title:&', 'job_title:/', 'job_title:a', 'job_title:all', 'job_title:and', 'job_title:artist', 'job_title:as', 'job_title:but', 'job_title:by', 'job_title:day', 'job_title:designer', 'job_title:developer.', 'job_title:i', 'job_title:in', 'job_title:love', 'job_title:mediums.', 'job_title:mostly', 'job_title:my', 'job_title:night,', 'job_title:of', 'job_title:printmaking,', 'job_title:visual', 'job_title:web', 'job_title:with', 'job_title:work', 'job_title:working', 'last_name:joseph', 'university:Texas']"
106076219881946713098,"['gender:1', 'job_title:coordinator', 'job_title:experience', 'job_title:user', 'last_name:javier', 'place:Bogota,', 'university:University']"
116984669804618209616,"['gender:2', 'last_name:dawn', 'university:The']"
111005008195348738620,"['gender:1', 'last_name:adam', 'place:Detroit,']"
101188292687117521197,"['gender:2', 'institution:Self-employed', 'job_title:painter', 'last_name:deborah', 'university:University']"
102690447793240190249,"['gender:2', 'job_title:art', 'job_title:artiste', 'job_title:de', 'job_title:et', 'job_title:non-ascii_476', 'job_title:web', 'place:non-ascii_1328']"
116935226633911874035,"['gender:1', 'last_name:ian']"
104819901401112366043,"['gender:2', 'institution:Self-Employed', 'last_name:lauren']"
115602760308324028776,"['gender:2', 'job_title:design', 'job_title:graphic', 'job_title:photography,', 'job_title:problem', 'last_name:julie', 'place:Atlanta']"
114820480752300993890,"['gender:2', 'job_title:artist,', 'job_title:photographer,', 'job_title:writer']"
114722362043662276565,"['gender:1', 'job_title:animator', 'last_name:joshua', 'place:Tampa']"
108798698997127107581,['gender:2']
112928796157153543442,"['gender:1', 'job_title:photographer', 'last_name:juergen']"
113984375822215033202,"['gender:1', 'job_title:student', 'last_name:nick', 'place:Eugene', 'place:Portland', 'place:Seoul']"
104746530192334374233,['gender:1']
113641354088554800188,"['gender:2', 'job_title:artist', 'job_title:fine']"
105682917929029880806,"['gender:1', 'job_title:artist', 'job_title:media', 'job_title:mixed', 'job_title:visual', 'last_name:paul']"
112172895831966524738,"['gender:2', 'job_title:artist']"
116167163116459201233,"['gender:1', 'last_name:stephen']"
105096798346946472808,"['gender:2', 'job_title:artist.', 'job_title:full', 'job_title:i', 'job_title:paint.', 'job_title:time', 'last_name:michelle', 'place:Bucharest,', 'place:Paris,', 'place:Washington']"
113922813642717659153,"['gender:2', 'institution:Freelance', 'job_title:designer']"
115260129877170686825,"['gender:1', 'institution:', 'job_title:artist', 'last_name:john']"
101705985546803067013,"['gender:1', 'job_title:artist', 'last_name:randall', 'university:Kent']"
103057843502350710989,"['gender:2', 'job_title:artist']"
116863730677849618682,"['gender:2', 'job_title:artist/', 'job_title:photographer']"
109248359293282070509,"['gender:2', 'job_title:artist', 'job_title:in', 'job_title:painting', 'job_title:watercolor', 'university:Milwaukee']"
115421207682636992677,"['job_title:/', 'job_title:artist', 'job_title:freelance', 'job_title:instructor', 'place:new']"
105168276680128924513,"['gender:1', 'job_title:artist/', 'last_name:russ', 'place:Colorado']"
108584940222628465190,"['gender:2', 'job_title:about', 'job_title:paint', 'job_title:stuff.', 'job_title:think', 'job_title:write', 'place:Phoenix,', 'place:San', 'university:Arizona', 'university:Glendale', 'university:University']"
114620193125290475654,"['gender:1', 'job_title:photographer', 'last_name:anthony', 'place:Midland,']"
101222342989976293859,"['gender:2', 'last_name:sharon']"
115163657769014504396,"['gender:2', 'job_title:artist', 'job_title:life', 'last_name:chrissy']"
106963775238138670657,"['gender:1', 'last_name:alessandro']"
115165205120331393982,"['gender:2', 'job_title:/', 'job_title:art', 'job_title:artist', 'place:Chicago,']"
104279107049574225556,"['gender:2', 'job_title:artist', 'job_title:visual']"
103296595669319654320,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:scientist', 'last_name:mary', 'university:University']"
108847139189923294371,"['gender:1', 'job_title:,', 'job_title:and', 'job_title:artist,', 'job_title:community', 'job_title:development', 'job_title:media', 'job_title:online', 'job_title:product', 'job_title:the', 'job_title:vp', 'last_name:ron']"
117537950835725238331,"['gender:1', 'job_title:&', 'job_title:computer', 'job_title:executive', 'job_title:for', 'job_title:manager', 'last_name:neil']"
103127067335628413730,"['gender:1', 'job_title:art', 'job_title:en', 'job_title:et', 'place:colmar']"
111913294158600874183,"['gender:1', 'job_title:&', 'job_title:and', 'job_title:architect,', 'job_title:art', 'job_title:blogger', 'job_title:designer,', 'job_title:director', 'job_title:information', 'job_title:interactive', 'job_title:manager,', 'job_title:painter', 'job_title:project', 'job_title:ux', 'place:Boston,', 'place:Boulder,', 'place:Jersey', 'place:New', 'place:Stamford,', 'university:Pratt']"
101016488549547001886,"['gender:1', 'last_name:walt']"
112373237775458072002,"['gender:2', 'institution:', 'last_name:kathy']"
118051183526789336023,"['gender:1', 'place:Berlin']"
115663008129171661919,"['gender:1', 'institution:', 'job_title:artist', 'place:london', 'place:new']"
110304595006233532529,['gender:1']
113387268363968644500,"['gender:1', 'job_title:artist', 'job_title:sculptor,', 'last_name:scott', 'university:University']"
109925450421274121160,"['gender:1', 'job_title:photographer', 'last_name:timothy']"
109121803732047023565,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:graphic', 'job_title:watercolor', 'place:Belgrade']"
103568848235332346301,"['job_title:artist', 'place:Houston']"
109420348171622152415,"['gender:2', 'job_title:collage', 'job_title:digital', 'job_title:illustrator', 'place:Everywhere', 'university:non-ascii_1689']"
105626925721558847542,"['gender:1', 'job_title:and', 'job_title:digital', 'job_title:traditional', 'last_name:dale']"
103243515693467499824,"['gender:2', 'institution:', 'job_title:editor', 'job_title:painter,', 'job_title:poet,', 'last_name:brenda']"
108065043123202343467,"['gender:2', 'last_name:liz']"
103464935474818028904,"['gender:2', 'institution:Self-employed', 'job_title:artist', 'last_name:jenn']"
110912055212888170698,"['gender:1', 'institution:Studio', 'job_title:artist', 'job_title:studio', 'last_name:philip', 'place:New', 'place:Paris,', 'place:San']"
109149494504964305881,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:freelance', 'job_title:photographer', 'job_title:professional']"
111441375914865949700,['place:Buenos']
112099671655881647810,"['gender:1', 'job_title:developer', 'job_title:web', 'last_name:brett']"
100005809427652429580,"['gender:1', 'last_name:matt']"
116463032252840790333,"['gender:2', 'institution:Studio', 'job_title:-', 'job_title:are', 'job_title:artist', 'job_title:my', 'job_title:paintings', 'job_title:studio', 'job_title:textile', 'last_name:lisa', 'place:Berkeley,', 'place:Madison,', 'place:Williamsburg,']"
111418474601985915957,"['gender:1', 'institution:self', 'job_title:/', 'job_title:songwriting', 'last_name:randall']"
110295844480825936400,"['gender:2', 'job_title:landscape', 'job_title:oil', 'job_title:painter', 'place:Oregon']"
117012193154182916005,['gender:1']
117792005919159036202,"['gender:2', 'job_title:artist']"
103918782714606587310,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:fine', 'job_title:picture', 'last_name:michelle']"
100975618421409141430,"['gender:2', 'place:Dublin', 'place:London', 'place:Vilnius']"
114427619140485635394,"['gender:2', 'job_title:/', 'job_title:art', 'job_title:artist', 'job_title:teacher']"
106624908229691820592,"['gender:1', 'last_name:dan', 'place:Greenwich,']"
108751138108005469822,"['gender:1', 'job_title:developer', 'job_title:photographer,', 'last_name:sebastian', 'place:Berlin', 'place:Hamburg', 'place:Leipzig', 'place:Stuttgart']"
108927164035015492479,"['gender:2', 'job_title:art']"
117128672203954655256,"['gender:1', 'institution:Burger', 'job_title:poet', 'last_name:ahmed', 'place:san', 'university:Indiana', 'university:University', 'university:University', 'university:University']"
116443492637968772227,"['gender:1', 'last_name:guillaume']"
100276638705004937355,"['gender:1', 'job_title:artist.', 'job_title:visual']"
102942463804709310436,"['gender:1', 'last_name:joshua', 'university:University']"
107554392786806012173,"['gender:1', 'job_title:sculptor', 'last_name:jason']"
100068145730356623940,"['gender:2', 'last_name:stacey']"
108330746070996824391,[]
102795882537271964266,"['gender:2', 'place:Canada']"
116111933876321104717,"['gender:1', 'institution:', 'job_title:artist', 'last_name:brent', 'place:Maryland']"
116649170286583371520,[]
107329843700868576110,"['gender:2', 'last_name:karen', 'place:St.', 'place:Tampa', 'place:Tucson', 'university:USF']"
112998749243338946843,"['gender:2', 'job_title:art', 'job_title:by', 'place:Oklahoma', 'place:Shawnee,', 'university:University']"
107209462033174239404,"['job_title:artist', 'job_title:independent']"
105412422659562771828,"['gender:2', 'job_title:and', 'job_title:artist', 'job_title:designer', 'place:London']"
116522624183998756141,"['job_title:and', 'job_title:arts', 'job_title:mostly', 'job_title:visual', 'last_name:caroline']"
100565437335936094929,"['gender:1', 'job_title:and', 'job_title:father', 'job_title:husband,', 'last_name:james', 'place:Athens', 'place:Goa', 'place:London', 'place:Manchester', 'place:Palencia']"
108422684832218558403,"['gender:2', 'institution:artist', 'job_title:artist', 'place:New', 'place:Rochester,', 'university:Rhode']"
104672614700283598130,"['gender:2', 'job_title:artist', 'job_title:visual', 'place:Boulder,', 'place:Chennai,', 'place:Denver,', 'place:Lausanne,', 'place:Seattle,', 'place:Washington,']"
101034415958781062784,['gender:1']
113456203738507213575,"['gender:2', 'job_title:artist', 'job_title:at', 'job_title:painter', 'job_title:photographer', 'job_title:thinker', 'last_name:wendy']"
108331961243127940286,"['gender:2', 'job_title:nurse', 'job_title:registered']"
100994657620984789503,"['gender:2', 'job_title:art', 'place:Manchester,', 'place:Nottingham,', 'place:Reading,']"
110508446117310549309,"['gender:1', 'job_title:...', 'job_title:i', 'job_title:paint', 'job_title:things']"
106369077103680701108,"['gender:2', 'job_title:also', 'job_title:artist', 'job_title:colour', 'job_title:in', 'job_title:into', 'job_title:loving', 'job_title:my', 'job_title:printmaking,', 'job_title:see', 'job_title:to', 'job_title:visit', 'job_title:website', 'job_title:work,', 'last_name:susanne', 'place:Toronto,']"
116595418571322057411,[]
116099277207398914278,"['gender:2', 'job_title:and', 'job_title:i']"
101874080810183022526,[]
110028299208161392654,[]
112247203025001649619,"['gender:2', 'job_title:artist', 'last_name:andrea', 'place:Costa']"
116690953875157042000,['gender:1']
107946961078943370483,"['gender:2', 'last_name:amy', 'place:Eugene,', 'place:Richmond,']"
107691163524835429537,"['gender:2', 'job_title:painter']"
104817633668230013853,"['gender:2', 'last_name:heidi']"
103429825907085420701,"['gender:1', 'job_title:artist,', 'job_title:painter', 'last_name:mick']"
116517133615208841339,"['gender:2', 'job_title:painter']"
103575399676599635897,"['gender:2', 'job_title:professional', 'job_title:student', 'last_name:stacy']"
111523808203160874141,"['gender:1', 'job_title:artist', 'last_name:conor', 'place:Dublin', 'university:University']"
104359568476968412848,"['gender:1', 'job_title:artist', 'last_name:jeremy']"
104382821820488735558,"['gender:1', 'job_title:art,', 'job_title:fine', 'job_title:portraits', 'job_title:user', 'last_name:steve', 'place:Honolulu', 'place:Philadelphia']"
115910676552586250784,"['gender:1', 'institution:', 'last_name:peter']"
107188788248244608953,"['gender:1', 'job_title:artist']"
110723161182814777871,"['gender:1', 'job_title:artiste', 'last_name:philippe', 'place:France', 'place:Nantes']"
103372431688184929899,"['gender:2', 'job_title:abstract', 'job_title:and', 'job_title:contemporary', 'job_title:paintings', 'last_name:karen', 'place:Biloxi,', 'place:Birmingham,', 'place:Ft.', 'place:Jacksonville,', 'place:Montgomery,', 'place:Orlando,', 'place:Sacramento,', 'university:Florida']"
105559429410378216754,['gender:2']
110645922162081253079,"['gender:2', 'job_title:phd', 'job_title:student', 'last_name:rachel', 'place:Auburn,', 'place:Jacksonville,', 'place:Tampa,']"
111287572135984976332,['gender:1']
100163238332537499583,"['gender:1', 'job_title:/', 'job_title:amateur', 'job_title:art', 'job_title:lover', 'job_title:photographer', 'last_name:edward']"
117585400746388462491,"['gender:1', 'job_title:@', 'job_title:developer', 'job_title:interactive', 'job_title:senior']"
103471889304210930424,"['gender:1', 'job_title:creative', 'job_title:strategist']"
116244751484241690077,"['gender:2', 'job_title:artist']"
102550233838963881385,"['gender:2', 'institution:', 'institution:Artist', 'job_title:student', 'last_name:anna', 'place:Denver,', 'place:Germany']"
